energy_100g,sugars_100g,fat_100g,proteins_100g,salt_100g,fiber_100g,carbohydrates_100g,label
348.0,4.0,5.5,4.5,0.1,0.0,4.0,Moderate
1114.0,3.4,12.0,12.0,1.1,2.5,26.0,Unhealthy
1420.0,1.2,1.7,25.0,0.0,6.0,52.0,Healthy
1533.0,1.3,7.5,15.0,0.01,13.0,53.0,Healthy
214.0,6.0,1.3,1.6,0.98,2.0,7.2,Healthy
424.0,2.3,8.8,1.2,1.7,4.4,2.5,Moderate
1189.0,3.0,7.6,10.3,0.95,4.0,41.7,Moderate
616.1,0.7,0.6,5.7,0.02,3.9,27.4,Healthy
748.0,11.9,6.0,4.8,0.07,2.1,25.0,Moderate
138.0,0.0,1.8,3.3,0.0875,0.6,0.0,Healthy
1675.51020408163,4.08163265306122,7.14285714285714,12.2448979591837,1.78571428571429,5.10204081632653,68.3673469387755,Unhealthy
85.24,4.9,0.0,0.0,0.04,0.03,5.0,Moderate
121.9,1.5,0.9,0.8,0.6,1.3,3.8,Healthy
1925.0,12.1,18.7,12.6,0.2,8.6,56.2,Healthy
2602.8,1.2,50.5,33.0,0.02,5.3,7.7,Healthy
323.0,6.5,2.9,5.1,0.24,1.1,6.8,Healthy
434.0,0.0,0.7,24.0,1.0,0.0,0.0,Healthy
2109.23076923077,3.84615384615385,26.1538461538462,3.84615384615385,1.38461538461538,5.38461538461539,60.7692307692308,Unhealthy
188.0,4.0,1.6,3.6,0.13,0.0,4.0,Healthy
486.0,8.3,12.0,2.4,0.0,0.0,11.8,Unhealthy
1150.0,10.7142857142857,0.0,10.7142857142857,1.02678571428571,7.14285714285714,53.5714285714286,Moderate
1840.0,31.0,15.0,6.0,0.06,4.7,68.0,Unhealthy
330.1,5.5,3.3,5.2,0.000325,0.5,6.8,Healthy
670.3,2.2,5.6,6.3,0.825,2.0,20.0,Moderate
519.7,1.0,5.1,9.0,0.65,1.0,10.0,Moderate
249.0,10.0,0.0,0.0,0.0,2.5,12.0,Healthy
1726.0,8.7,12.0,8.6,0.5875,13.0,66.0,Healthy
147.9,7.5,0.0,0.5,0.0,0.0,8.2,Healthy
99.6035242290749,1.3215859030837,0.0,4.53744493392071,0.0429515418502203,0.0,1.3215859030837,Healthy
2914.0,2.6,68.5,14.7,0.02,3.5,3.3,Healthy
526.0,0.0,9.9,3.0,0.0,0.0,3.8,Healthy
2074.6,0.4,25.4,7.7,0.7,5.0,56.7,Moderate
264.0,11.0,0.5,0.5,0.01,2.0,13.0,Healthy
1513.0,11.0,2.5,12.0,0.28,16.0,64.0,Healthy
560.0,1.5,7.0,11.0,0.48,4.5,4.1,Healthy
806.9,0.8,0.7,7.0,0.54,2.0,38.0,Healthy
1578.0,1.0,7.3,13.0,1.1,13.0,58.0,Healthy
125.0,3.8,0.4,1.6,0.3,1.9,4.9,Healthy
1644.8,21.0,1.0,5.4,0.02,2.5,88.0,Moderate
1916.0,19.0,17.0,9.7,0.07,7.3,62.0,Unhealthy
219.4,1.0,0.0,1.2,0.66,1.5,11.0,Moderate
384.2,11.4,2.7,3.5,0.13,2.6,12.0,Moderate
659.5,0.5,5.0,2.5,0.4,3.0,24.0,Healthy
2573.33333333333,6.66666666666667,46.6666666666667,26.6666666666667,0.0166666666666667,6.66666666666667,20.0,Healthy
183.9,2.2,1.6,0.5,0.1075,0.5,6.6,Moderate
1835.4,3.3,15.0,12.0,2.4,2.8,62.0,Unhealthy
1884.0,18.0,19.0,9.3,0.47,14.0,54.0,Unhealthy
209.0,10.0,0.2,0.4,0.0,2.1,10.0,Healthy
1980.0,6.7,22.5,12.3,0.03,9.4,50.8,Healthy
1017.1,4.1,0.6,8.9,1.95,2.6,48.4,Unhealthy
2529.0,6.2,48.0,28.0,0.05,7.0,13.0,Healthy
1717.5,2.5,7.5,12.5,0.0,10.0,67.5,Healthy
352.654867256637,3.53982300884956,2.21238938053097,11.5044247787611,0.730088495575221,0.0,4.42477876106195,Healthy
1039.0,57.0,0.1,0.1,0.0,1.7,60.0,Unhealthy
732.2,2.4,5.6,3.8,0.8,2.3,26.0,Moderate
204.0,10.0,0.05,0.53,0.0,1.1,12.1,Unhealthy
3450.0,0.0,91.6,0.0,0.0,0.0,0.0,Healthy
1047.0,4.9,3.7,4.4,1.0,7.4,46.0,Moderate
962.0,1.4,9.2,7.5,1.0825,3.8,27.0,Moderate
1521.0,3.5,2.0,12.0,0.01,3.0,72.0,Healthy
2189.5,1.8,30.0,8.9,1.8,3.4,53.0,Unhealthy
299.8,7.5,0.2,8.6,0.0003,0.0,8.6,Healthy
2072.0,69.0,21.0,4.2,0.15,1.6,70.0,Unhealthy
1410.0,10.0,16.6666666666667,36.6666666666667,1.34166666666667,0.0,10.0,Unhealthy
224.4,9.6,0.5,0.5,0.01,1.3,11.0,Healthy
1973.0,18.0,19.0,9.0,0.04,5.8,63.0,Moderate
547.0,11.7,7.1,2.5,0.1,0.1,13.4,Moderate
230.0,11.0,0.5,0.5,0.01,1.1,13.0,Unhealthy
1100.0,50.0,0.0,0.0,0.1875,10.0,60.0,Moderate
1849.0,3.68,20.8,7.2,0.0,0.0,56.0,Moderate
303.0,0.3,4.9,0.6,0.08,0.0,6.5,Moderate
2199.2,0.7,32.0,6.6,1.08,4.5,51.0,Unhealthy
402.0,0.2,3.6,1.8,0.9,2.0,13.0,Moderate
570.0,2.3,7.1,15.0,1.0,0.8,2.7,Healthy
2062.0,27.0,23.0,9.5,0.69,3.2,60.0,Unhealthy
1977.77777777778,0.0,16.6666666666667,30.5555555555556,1.25,16.6666666666667,41.6666666666667,Moderate
199.6,3.4,1.5,1.1,0.1,0.8,7.0,Moderate
527.4,0.5,0.5,2.7,0.01,0.5,27.0,Healthy
2566.0,4.9,52.0,23.0,0.6,8.0,11.0,Unhealthy
858.0,2.6,19.4,4.7,0.75,0.0,3.1,Unhealthy
1941.5,1.5,20.0,9.5,0.006625,2.5,60.0,Moderate
1839.0,31.0,23.0,5.8,0.42,0.9,51.0,Unhealthy
369.0,3.3,3.6,9.4,0.09,0.0,3.6,Healthy
1264.0,1.4,24.0,20.0,2.5,0.5,1.4,Unhealthy
424.0,3.2,3.0,8.6,0.91,1.5,9.1,Healthy
707.0,0.0,9.0,22.0,1.0,0.0,0.0,Healthy
999.5,0.8,17.0,14.0,1.3,0.2,7.7,Unhealthy
1802.0,18.6,19.6,7.2,0.04,5.6,53.8,Moderate
190.0,10.5,0.0,0.3,0.0025,0.1,11.0,Unhealthy
954.0,0.6,16.6,6.1,0.9,4.3,11.9,Healthy
693.0,0.9,10.0,17.0,1.0,0.0,2.0,Healthy
1396.0,62.5,0.5,2.5,0.00625,7.5,75.0,Unhealthy
1429.57746478873,28.169014084507,19.7183098591549,5.63380281690141,0.345070422535211,0.704225352112676,35.2112676056338,Unhealthy
689.0,3.2,9.8,10.0,0.73,2.4,7.9,Unhealthy
1860.0,20.0,16.6666666666667,10.0,1.125,6.66666666666667,60.0,Unhealthy
511.03,1.5,1.19,13.0,0.93,1.0,14.0,Healthy
514.0,0.0,2.4,25.0,0.9,0.0,0.0,Healthy
241.4,11.0,0.5,0.5,0.01,1.3,12.0,Healthy
2159.0,50.0,29.0,6.6,0.2,8.4,54.0,Unhealthy
982.0,0.6,18.0,18.0,0.39,0.0,0.6,Moderate
331.199998378754,1.2000000476837,5.0,3.5,0.15,0.0,5.0999999046326,Healthy
744.0,0.2,12.0,14.0,0.85,1.9,2.5,Unhealthy
1474.0,3.3,1.5,12.0,0.03,3.5,70.0,Healthy
2758.1,1.1,60.4,24.3,0.01,9.1,2.2,Unhealthy
1717.8,4.6,7.8,12.0,1.67,4.4,70.0,Unhealthy
1640.2,7.0,3.8,8.8,1.3,3.0,78.0,Unhealthy
341.0,4.35,0.35,4.85,0.6,3.9,15.65,Healthy
1069.85,4.0,2.75,10.0,0.955,3.5,45.3,Moderate
2185.0,0.4,30.9,6.7,1.0,6.2,52.8,Moderate
131.2,0.0,1.9,3.3,0.03,0.6,0.0,Healthy
1781.0,27.0,12.0,7.6,0.34,6.5,68.0,Unhealthy
1730.0,3.5,10.0,12.0,1.28,6.0,64.3,Moderate
260.7,3.2,0.2,10.0,0.05,0.5,4.9,Healthy
1380.0,0.0,35.0,0.0,2.0,0.0,5.0,Unhealthy
136.0,0.0,0.0,1.0,0.0375,0.0,7.0,Healthy
2621.0,4.3,51.0,29.0,0.0,11.0,9.0,Healthy
2777.0,1.7,59.9,25.0,0.1,7.5,4.5,Unhealthy
3048.0,5.0,79.0,0.0,0.975,5.0,5.0,Unhealthy
175.1,2.1,0.2,2.0,0.63,1.2,7.3,Healthy
1252.22222222222,8.88888888888889,3.33333333333333,13.3333333333333,0.944444444444444,8.88888888888889,48.8888888888889,Healthy
1794.0,15.60000038147,12.3,11.39999961853,0.1,6.5,64.3,Healthy
720.0,0.2,2.7,4.7,0.18,5.1,25.2,Healthy
1087.0,3.6,24.0,6.0,1.1,0.0,5.7,Unhealthy
885.0,2.7,2.8,9.5,1.1,7.4,33.0,Healthy
2819.0,33.0,58.0,4.2,0.16,0.0,34.0,Unhealthy
2413.33333333333,1.33333333333333,46.3333333333333,23.0,3.33333333333333e-05,8.66666666666667,12.6666666666667,Healthy
2154.0,3.4,27.0,3.8,1.3,4.0,63.0,Unhealthy
1005.09174311927,2.38532110091743,8.39449541284404,10.5045871559633,1.3,2.20183486238532,29.3119266055046,Unhealthy
234.0,3.8,2.7,1.4,0.77,3.2,5.0,Healthy
1166.0,0.5,2.1,10.0,0.05,2.2,53.0,Healthy
299.0,8.4,2.1,3.7,0.11,0.8,8.7,Healthy
1138.0,4.5,13.0,10.0,1.1,5.6,26.0,Unhealthy
931.0,50.0,0.1,0.6,0.0,1.5,53.0,Unhealthy
2124.7,2.9,28.0,6.3,0.55,3.7,56.0,Moderate
1016.0,59.0,0.1,0.3,0.0,0.6,59.0,Unhealthy
456.071428571429,2.85714285714286,3.92857142857143,3.92857142857143,0.410714285714286,3.92857142857143,12.5,Moderate
2117.6,36.0,24.0,6.4,0.6,4.1,64.0,Unhealthy
143.0,1.2,0.7,2.5,0.93,1.9,3.5,Healthy
1728.2,3.8,7.2,11.5,1.17,3.8,72.7,Unhealthy
1854.88888888889,16.8888888888889,15.3333333333333,9.33333333333333,0.0222222222222222,8.88888888888889,62.2222222222222,Moderate
173.0,9.0,0.5,0.5,0.01,0.5,9.0,Moderate
2047.0,0.0,31.0,22.0,0.07,35.0,13.0,Healthy
796.875,1.875,0.9375,6.25,3.671875,2.1875,38.4375,Unhealthy
969.516129032258,8.87096774193548,2.90322580645161,10.6451612903226,1.45161290322581,5.96774193548387,37.258064516129,Moderate
398.5,4.0,2.5,13.0,0.825,0.0,5.0,Healthy
1521.0,3.5,2.0,14.0,0.01,3.0,70.0,Healthy
3438.0,0.0,92.0,0.0,0.0,0.0,0.0,Healthy
1685.0,5.8,8.8,13.0,1.6,7.0,68.0,Moderate
2381.9,3.21,35.71,7.14,1.25,3.57,53.57,Unhealthy
54.375,0.0,1.04166666666667,0.416666666666667,0.177083333333333,0.208333333333333,0.416666666666667,Healthy
1751.0,20.1,10.4,10.1,0.03,6.3,67.3,Moderate
198.0,12.0,0.5,1.0,1.73,0.0,12.9,Moderate
85.6,3.0,0.1,1.3,0.05,1.1,3.0,Healthy
2043.5,1.4,29.0,7.1,2.0,2.1,49.0,Unhealthy
1565.0,3.0,2.0,13.2,0.0,3.4,72.9,Healthy
413.0,1.2,6.5,3.5,0.45,0.7,6.3,Moderate
245.9,7.2,1.9,0.8,0.08,0.7,9.2,Unhealthy
1776.7,29.0,14.0,8.9,0.43,8.8,61.0,Unhealthy
892.6,2.6,10.0,14.0,1.2,3.7,15.0,Healthy
621.1,0.3,15.3,2.7,0.15,0.5,0.3,Healthy
1672.2,0.7,3.4,14.0,0.11,6.3,74.0,Healthy
1506.8,0.0,2.5,7.5,0.0,3.6,74.0,Healthy
639.666666666667,0.6,1.4,6.4,0.4,1.8,27.3333333333333,Healthy
486.0,0.2,2.2,7.3,0.27,3.5,15.0,Healthy
3378.0,0.0,91.3,0.0,0.0,0.0,0.0,Healthy
1796.7,0.5,10.0,6.7,1.0,2.6,76.0,Moderate
3367.0,0.0,91.0,0.0,0.0,0.0,0.0,Healthy
1355.0,1.3,1.2,24.5,0.05,9.6,48.1,Healthy
729.0,20.0,20.0,24.0,8.25,8.0,28.0,Unhealthy
729.0,2.4,1.0,25.9,8.25,8.4,11.1,Unhealthy
1604.33333333333,16.0,2.66666666666667,9.33333333333333,0.6,9.0,75.0,Healthy
1050.0,3.4,2.6,9.4,0.98,2.1,46.4,Moderate
763.0,1.5,15.0,0.0,0.0,4.8,10.0,Healthy
1272.5,3.1,10.3,11.9,0.875,5.6,37.9,Healthy
1081.0,3.9,10.0,9.9,1.0,2.0,31.0,Unhealthy
580.0,0.5,5.1,7.6,0.725,1.4,15.0,Healthy
1068.1,2.9,7.7,4.6,1.0,9.5,37.0,Healthy
367.0,3.2,4.4,1.7,0.35,1.6,9.6,Healthy
617.0,0.5,8.1,8.2,0.84,0.0,9.9,Moderate
1041.65,3.67,2.73,8.78,0.97425,6.4,43.54,Healthy
706.16,0.16,1.84,3.44,0.024,3.6,32.4,Healthy
139.3,0.5,1.7,3.0,0.02,0.2,1.4,Healthy
232.7,7.3,1.5,0.7,0.14,0.9,9.3,Unhealthy
2068.0,2.5,27.0,25.0,1.2,12.5,32.0,Moderate
2648.0,5.0,54.0,22.0,0.01,6.3,15.0,Unhealthy
200.0,10.0,0.6,0.5,0.01,1.4,11.0,Healthy
1039.0,3.0,25.0,4.5,1.0,0.0,3.0,Unhealthy
1223.0,2.0,28.0,9.0,1.4,0.0,2.0,Unhealthy
207.48,4.6,1.52,1.32,0.1,0.8,7.2,Moderate
710.8,1.9,17.1,2.0,0.1975,0.2,2.5,Moderate
296.2,4.6,3.2,3.2,0.52,3.1,5.8,Healthy
1806.0,20.0,12.0,10.0,0.04,7.7,67.0,Moderate
248.1,2.2,3.2,1.0,0.0975,0.7,6.3,Unhealthy
1073.0,2.2,6.3,8.8,0.98,3.4,39.0,Moderate
774.0,0.5,8.1,7.8,0.63,1.7,19.0,Moderate
1661.0,21.0,4.7,7.5,0.57,5.9,77.0,Moderate
217.0,7.7,1.0,5.9,0.11,0.7,8.7,Healthy
657.0,0.5,9.2,5.3,0.59,1.7,13.0,Moderate
1619.0,23.0,4.0,8.8,0.11,9.2,73.0,Moderate
335.0,9.0,0.5,2.0,3.75,3.0,16.0,Unhealthy
381.222222222222,1.4,1.0,4.44444444444444,0.325555555555556,5.91111111111111,13.0222222222222,Healthy
1935.77777777778,16.8888888888889,17.3333333333333,18.0,0.194444444444444,6.44444444444444,55.1111111111111,Moderate
537.1,0.5,7.5,13.0,0.9825,1.0,1.8,Healthy
1106.83333315333,2.5,1.33333333,10.0,0.483333333333333,7.16666666666667,48.83333333,Healthy
1280.0,3.0,8.1,12.0,0.83,3.5,44.0,Healthy
2312.3,0.5,37.0,5.9,1.1,5.5,47.0,Moderate
1103.2,12.0,7.4,5.2,0.65,14.0,37.0,Healthy
552.4,0.5,2.9,2.1,0.1375,2.3,23.0,Healthy
360.0,0.5,0.5,5.3,1.21,5.5,12.2,Moderate
124.9,2.1,0.4,2.2,0.04,2.5,3.1,Healthy
40.8000016212458,2.4000000953674,0.0,0.0,0.25,0.0,2.4000000953674,Unhealthy
115.0,1.8,0.7,1.2,0.55,1.6,3.3,Healthy
641.0,2.4,0.2,0.4,0.02,0.0,59.0,Healthy
2016.0,23.0,31.0,6.3,0.52,2.9,44.0,Unhealthy
373.0,15.6,0.4,4.5,0.35,2.3,15.6,Moderate
2485.0,19.4,48.4,8.9,0.03,6.7,27.2,Moderate
2512.6,5.9,48.0,27.0,0.0,9.2,12.0,Healthy
1673.0,7.7,12.1,12.9,0.05,10.1,54.4,Healthy
1174.0,0.5,23.0,18.0,13.7675,0.0,1.0,Unhealthy
2588.0,18.0,46.0,21.0,0.4,4.5,29.0,Moderate
618.0,0.7,9.0,15.0,0.62,1.2,1.2,Healthy
2582.0,5.9,48.8,28.0,0.03,7.6,12.8,Healthy
623.0,1.6,14.8,1.3,0.05,0.5,2.7,Unhealthy
292.352941176471,3.52941176470588,4.11764705882353,3.52941176470588,0.125,0.0,4.70588235294118,Healthy
2706.25,3.125,53.125,18.75,0.0,6.25,21.875,Healthy
526.136363636364,1.51515151515152,1.89393939393939,4.54545454545455,0.0,2.27272727272727,21.2121212121212,Healthy
346.0,0.0,0.6,6.1,0.03,4.4,10.9,Healthy
272.0,3.6,1.3,3.7,0.5,1.8,8.8,Healthy
2821.875,6.25,56.25,21.875,0.1953125,6.25,18.75,Healthy
2311.0,37.4,35.8,16.9,0.02,6.8,39.8,Unhealthy
2601.2,5.3,51.3,25.8,0.0,8.2,11.7,Healthy
3700.0,0.0,100.0,0.0,0.0,0.0,0.0,Healthy
1631.0,1.8,8.3,7.2,2.3,7.8,67.0,Moderate
158.0,2.6,1.4,3.2,0.04,0.5,2.8,Healthy
952.0,24.0,11.0,5.0,0.09,2.0,27.0,Unhealthy
1200.0,2.9,30.0,2.4,0.07,0.5,2.9,Unhealthy
161.9,0.0,2.4,4.3,0.1,0.0,0.0,Healthy
716.0,41.0,0.0,0.0,0.12,2.4,41.0,Unhealthy
255.0,11.0,0.6,0.0,0.0,1.3,12.0,Healthy
795.0,1.2,7.6,2.5,1.0,1.5,27.0,Moderate
386.0,15.0,1.0,4.8,1.0,2.3,15.0,Moderate
2781.0,3.9,63.0,16.0,0.0,7.7,6.0,Healthy
1980.0,33.0,25.0,10.0,0.41,0.0,47.0,Unhealthy
933.793103448276,4.13793103448276,1.72413793103448,10.0,3.10344827586207,6.89655172413793,37.9310344827586,Unhealthy
2529.33333333333,5.33333333333333,47.3333333333333,26.0,0.0,8.0,16.0,Healthy
3700.0,0.0,100.0,0.0,0.0,0.0,0.0,Healthy
1815.0,16.0,12.9,10.6,0.03,7.2,64.7,Healthy
1414.0,1.2,32.0,2.8,1.2,2.4,9.6,Unhealthy
1474.0,0.2,0.2,3.6,0.01,2.5,82.0,Moderate
956.0,6.3,2.4,3.8,1.0,6.7,44.0,Healthy
2687.0,4.6,55.8,23.6,0.55,5.4,11.0,Healthy
1843.6,20.0,16.0,10.0,0.02,7.7,60.0,Unhealthy
1276.84210526316,7.36842105263158,3.15789473684211,10.5263157894737,1.21052631578947,6.31578947368421,54.7368421052632,Moderate
687.5,0.5,7.4,2.3,0.6975,2.2,21.0,Moderate
1558.0,10.0,1.8,10.0,0.43,10.0,73.0,Healthy
1666.66666666667,9.5,14.1666666666667,10.8333333333333,0.0333333333333333,14.6666666666667,64.5,Healthy
1541.0,0.5,29.0,27.0,0.7,0.0,0.5,Moderate
1516.0,0.1,1.3,7.5,0.14,1.8,78.0,Healthy
1297.5,16.0,1.8,7.9,0.5,3.2,63.0,Moderate
712.0,36.5,0.3,2.3,0.01,5.2,36.5,Moderate
231.2,1.1,2.7,1.9,0.68,0.9,5.4,Moderate
170.0,8.8,0.0,0.0,0.0,0.0,10.0,Moderate
2164.2,3.9,29.0,6.4,1.4,3.8,56.0,Unhealthy
619.0,10.0,7.8,2.6,0.02,1.7,16.0,Healthy
2111.9,52.0,28.0,4.9,0.01,7.2,55.0,Unhealthy
786.2,0.6,10.6,20.7,1.2,2.5,1.3,Healthy
2535.3,3.4,53.0,25.0,0.01,9.1,4.5,Healthy
1258.9,0.8,4.5,10.0,1.3,4.8,52.0,Moderate
1719.58333333333,0.625,11.4583333333333,38.125,0.942708333333333,8.33333333333333,34.1666666666667,Healthy
1177.0,5.5,13.0,10.5,1.3,10.5,25.5,Moderate
316.0,11.8,0.5,4.5,0.4,0.0,13.0,Moderate
908.0,4.5,16.0,6.8,2.0,6.1,8.9,Moderate
183.0,10.5,0.0,0.0,0.0,0.0,10.5,Unhealthy
673.0,1.7,9.1,4.7,0.83,2.3,14.0,Moderate
2656.8,4.9,55.0,23.0,0.59,7.6,10.0,Moderate
125.0,3.3,0.0,0.6,0.06,2.9,4.4,Healthy
1475.8,23.7,20.4,6.6,0.334,1.3,35.2,Unhealthy
1781.9,16.0,14.0,8.9,0.1,5.2,63.0,Moderate
648.72,0.24,1.44,3.92,0.08,1.84,30.24,Healthy
1454.0,2.5,1.6,8.8,0.56,14.5,66.6,Healthy
1758.0,2.6,6.2,11.2,2.0,2.2,77.7,Unhealthy
479.0,0.5,1.0,26.0,1.0,0.5,0.5,Healthy
937.0,52.0,0.1,0.5,3e-05,1.3,53.1,Unhealthy
1531.0,3.7,2.0,12.0,0.0,3.6,72.0,Healthy
1509.0,14.0,2.2,11.0,0.69,17.0,65.0,Healthy
2607.0,4.4,53.0,25.0,2.5e-05,13.0,4.9,Healthy
1460.0,3.7,2.4,13.5,0.01,10.0,62.0,Healthy
1552.0,4.0,2.8,13.0,1.6,8.1,69.0,Moderate
1708.4,18.0,6.1,8.3,0.72,6.2,76.0,Unhealthy
1922.6,18.0,12.0,9.4,0.01,7.6,74.0,Moderate
1309.7,5.1,6.3,7.4,1.16,2.4,54.8,Moderate
924.0,2.06,7.13,8.08,1.37,1.7,29.6,Unhealthy
644.3,35.7,0.2,0.4,0.03,2.9,35.7,Moderate
1393.68421052632,6.31578947368421,6.31578947368421,13.6842105263158,1.02631578947368,6.31578947368421,51.5789473684211,Moderate
2721.875,6.25,50.0,25.0,0.859375,9.375,21.875,Moderate
2820.0,6.66666666666667,53.3333333333333,20.0,1.0,6.66666666666667,26.6666666666667,Moderate
2650.0,5.0,49.0,25.0,0.9875,9.0,20.0,Healthy
354.1,0.0,1.3,18.0,0.12,0.0,0.0,Healthy
1619.0,2.8,4.6,12.0,1.5,9.0,69.0,Moderate
1888.1,18.6,17.2,9.2,0.29,10.9,59.3,Moderate
2565.2,3.4,53.0,26.0,0.02,12.2,3.8,Healthy
340.0,10.5,2.1,3.7,0.08,2.0,10.8,Moderate
1572.0,1.8,1.4,9.0,1.4,3.0,79.0,Moderate
2554.0,3.7,52.0,26.0,0.03,12.0,4.8,Healthy
1474.0,3.3,1.5,12.0,0.03,3.5,70.0,Healthy
154.0,2.6,0.8,1.2,0.95,2.1,5.1,Healthy
1497.0,0.9,4.9,14.0,0.01,9.6,59.0,Healthy
369.0,1.4,0.4,5.9,0.45,3.9,13.1,Moderate
99.0,3.6,0.2,1.3,0.0975,1.0,3.6,Healthy
420.0,0.3,2.5,13.5,1.7,8.5,1.7,Healthy
941.666666666667,1.66666666666667,1.11111111111111,8.05555555555556,1.30555555555556,6.38888888888889,41.6666666666667,Healthy
755.91,2.22,18.9,1.11,0.04,0.0,2.22,Unhealthy
1582.8,0.5,3.9,10.5,0.7875,4.5,72.0,Healthy
115.0,0.3,1.3,3.0,0.125,0.5,0.7,Healthy
1034.22222222222,2.66666666666667,1.77777777777778,10.2222222222222,0.811111111111111,4.88888888888889,44.4444444444444,Healthy
2590.0,0.0,70.0,0.0,0.2,0.0,0.0,Moderate
398.6,3.8,0.3,5.1,0.6775,3.6,16.0,Healthy
1939.2,28.3,17.4,6.9,0.6,5.1,66.9,Unhealthy
468.0,0.7,0.8,7.7,0.01,9.6,13.5,Healthy
1645.0,6.3,1.2,7.6,0.56,1.8,85.7,Moderate
868.6,0.5,10.0,14.0,0.86,0.7,15.0,Healthy
1700.0,3.0,8.4,10.0,1.7,3.7,70.4,Unhealthy
1759.774,16.074,11.28,10.904,0.03008,7.802,64.39,Healthy
1975.2,13.0,21.0,11.0,0.02,7.4,56.0,Healthy
376.0,6.1,4.0,3.4,0.5,3.0,8.6,Healthy
695.1,39.0,0.2,0.7,0.0,1.6,39.0,Unhealthy
2162.22222222222,0.444444444444444,31.1111111111111,6.44444444444444,1.33333333333333,4.0,53.3333333333333,Unhealthy
1616.2,16.0,16.0,7.8,0.92,5.2,50.0,Unhealthy
118.9,2.1,0.7,0.5,0.61,1.0,4.5,Moderate
1045.0,58.7,0.2,0.5,0.01,2.0,58.9,Unhealthy
1614.0,16.0,3.1,9.2,0.65,8.5,75.0,Moderate
106.0,0.0,2.11337853145553,0.84535141258221,0.147936497201887,0.422675706291105,0.84535141258221,Healthy
435.0,0.0,1.7,18.0,1.8,5.9,1.1,Healthy
2507.0,5.9,47.7,27.2,0.0,9.2,12.2,Healthy
1273.0,67.7,0.6,2.5,0.05,5.2,68.6,Unhealthy
2590.625,9.375,50.0,21.875,1.171875,6.25,18.75,Moderate
843.0,3.2,1.7,5.3,1.2,9.7,36.0,Healthy
710.0,2.0,13.0,5.0,0.2125,1.0,8.0,Healthy
279.4,6.8,0.2,8.5,0.1175,0.0,7.5,Healthy
1560.0,3.1,5.7,18.0,0.01,9.0,56.0,Healthy
231.0,10.0,0.5,0.5,0.01,1.2,12.0,Healthy
245.2,4.5,2.9,1.4,0.32,3.0,5.3,Healthy
61.8322737999999,0.0,1.25194483333333,0.41698635,0.145833333333333,0.166597383333333,0.41698635,Healthy
244.0,3.0,0.0,4.0,0.5,4.3,8.3,Healthy
3700.0,0.0,100.0,0.0,0.0,0.0,0.0,Healthy
389.8,3.0,5.0,9.0,0.1,0.1,3.0,Healthy
416.6,11.1,4.0,4.7,0.18,0.0,11.1,Moderate
1851.9,13.9,15.0,10.2,0.01,7.2,62.7,Healthy
1213.52941176471,7.05882352941176,1.76470588235294,10.5882352941176,1.32352941176471,3.52941176470588,55.2941176470588,Moderate
377.7,2.6,7.0,1.7,1.59,2.3,4.2,Moderate
2106.0,3.6,28.0,6.3,0.78,4.3,54.0,Unhealthy
281.0,13.0,0.5,0.5,0.01,1.1,15.0,Healthy
137.8,0.4,0.7,0.8,0.7,0.6,5.5,Moderate
1531.0,3.7,2.0,12.0,0.0,3.6,72.0,Healthy
1408.0,2.0,33.0,9.0,1.5,0.0,2.0,Unhealthy
264.0,0.4,0.3,4.9,0.86,3.3,8.4,Healthy
286.0,4.1,3.5,3.7,0.1,0.0,4.8,Healthy
534.0,0.5,3.0,2.1,0.43,3.3,21.2,Healthy
835.0,0.5,12.0,23.0,0.9,0.5,0.5,Healthy
341.0,10.4,1.7,3.1,0.15,0.3,13.1,Moderate
484.2,0.0,1.6,25.0,1.2,0.0,0.0,Healthy
1072.0,1.5,11.0,8.2,1.1,1.9,30.0,Moderate
498.0,0.0,1.5,26.0,1.2,0.5,0.0,Healthy
978.0,6.0,17.0,13.0,2.7,0.0,7.5,Unhealthy
607.0,3.7,3.4,4.7,1.1,3.0,22.0,Moderate
1047.0,1.4,14.0,6.6,1.52,3.6,24.0,Moderate
2567.9,0.5,55.0,21.0,0.01,12.0,4.7,Healthy
2620.0,6.0,51.7,24.5,0.9825,7.0,13.8,Moderate
2590.2,5.0,49.0,28.0,5e-05,7.9,14.0,Healthy
2518.2,6.6,49.0,27.0,0.4425,7.4,11.0,Healthy
2116.4,0.4,29.6,6.0,0.59,4.4,52.0,Moderate
1550.0,3.1,1.5,13.0,0.03,4.2,68.0,Healthy
1603.9,29.9,1.6,5.6,0.84,4.6,83.1,Unhealthy
2671.6,4.5,53.4,28.6,0.885,5.8,9.6,Moderate
1204.0,1.7,12.0,14.0,1.7,1.5,30.0,Unhealthy
240.0,4.1,0.2,8.9,0.1,0.0,4.6,Healthy
1275.0,25.2,19.9,4.5,0.11,2.4,25.9,Unhealthy
1097.7,6.4,1.7,10.6,0.002,2.7,49.0,Healthy
1103.2,3.0,4.6,9.8,0.92,4.0,43.2,Healthy
1200.0,3.44262295081967,4.42622951,7.70491803278689,0.983606557377049,2.78688524590164,52.6229508196721,Moderate
2384.0,5.1,52.3,20.9,0.4,10.9,5.9,Healthy
1277.4,2.0,4.9,8.3,1.3775,2.5,55.0,Moderate
218.333333333333,2.91666666666667,2.08333333333333,1.25,0.0989583333333333,0.833333333333333,6.66666666666667,Moderate
